A26.21.008	Молекулярно-биологическое исследование отделяемого из уретры на вирус папилломы человека (Papilloma virus)
A26.21.008.001	Определение ДНК вирусов папилломы человека (Papilloma virus) 6 и 11 типов в отделяемом из уретры методом ПЦР
A26.21.012	Микробиологическое (культуральное) исследование секрета простаты на трихомонас вагиналис (Trichomonas vaginalis)
A26.21.025	Молекулярно-биологическое исследование спермы на трихомонас вагиналис (Trichomonas vaginalis)
A26.21.030	Молекулярно-биологическое исследование отделяемого из уретры на трихомонас вагиналис (Trichomonas vaginalis)
A26.21.030.001	Определение ДНК трихомонас вагиналис (Trichomonas vaginalis) в отделяемом из уретры методом ПЦР
A26.21.030.002	Определение РНК трихомонас вагиналис (Trichomonas vaginalis) в отделяемом из уретры методом NASBA
A26.21.039	Молекулярно-биологическое исследование отделяемого (серозного экссудата) эрозивно-язвенных элементов кожи и слизистых оболочек на бледную трепонему (Treponema pallidum)
A26.21.039.001	Определение ДНК бледной трепонемы (Treponema pallidum) в отделяемом (серозного экссудата) эрозивно-язвенных элементов кожи и слизистых оболочек методом ПЦР 
A26.21.040	Молекулярно-биологическое исследование секрета простаты на трихомонас вагиналис (Trichomonas vaginalis)
A26.21.040.001	Определение ДНК трихомонас вагиналис (Trichomonas vaginalis) в секрете простаты методом ПЦР
A26.21.046	Микроскопическое исследование отделяемого из уретры на трихомонас вагиналис (Trichomonas vaginalis)
A26.21.047	Микробиологическое (культуральное) исследование отделяемого из уретры на трихомонас вагиналис (Trichomonas vaginalis)
A26.28.008	Микроскопическое исследование осадка мочи на трихомонады (Trichomonas vaginalis)
A26.28.016	Молекулярно-биологическое исследование мочи на трихомонас вагиналис (Trichomonas vaginalis)
A26.28.016.001	Определение ДНК трихомонас вагиналис (Trichomonas vaginalis) в моче методом ПЦР, качественное исследование
A26.28.016.002	Определение РНК трихомонас вагиналис (Trichomonas vaginalis) в моче методом NASBA
A26.30.037	Молекулярно-биологическое исследование биопсийного (операционного) материала на вирус папилломы человека (Papilloma virus) высокого канцерогенного риска (16, 18 тип)
B01.008.001	Прием (осмотр, консультация) врача-дерматовенеролога первичный
B01.008.002	Прием (осмотр, консультация) врача-дерматовенеролога повторный 
B01.008.003	Прием (осмотр, консультация) врача-косметолога первичный
B01.008.004	Прием (осмотр, консультация) врача-косметолога повторный
B01.008.005	Ежедневный осмотр врачом-дерматовенерологом с наблюдением и уходом среднего и младшего медицинского персонала в отделении стационара
B02.008.001	Процедуры сестринского ухода за пациентом, страдающим дерматовенерологическими заболеваниями
B02.027.001	Процедуры сестринского ухода за пациентом с генерализованной формой злокачественного новообразования
B03.008.001	Комплекс исследований для диагностики актиномикоза кожи
B03.008.004	Комплекс исследований для диагностики трихофитии
B03.027.001	Комплекс исследований для диагностики злокачественных новообразований носоглотки
B03.027.002	Комплекс исследований для диагностики злокачественных новообразований полости носа и околоносовых пазух
B03.027.003	Комплекс исследований для диагностики злокачественных новообразований органов полости рта и ротоглотки
B03.027.004	Комплекс исследований для диагностики злокачественных новообразований гортани
B03.027.005	Комплекс исследований для диагностики злокачественных новообразований гортаноглотки
B03.027.006	Комплекс исследований для диагностики злокачественных новообразований щитовидной железы
B03.027.007	Комплекс исследований для диагностики злокачественных новообразований молочной железы
B03.027.008	Комплекс исследований для диагностики злокачественных новообразований легкого 
B03.027.010	Комплекс исследований для диагностики злокачественных новообразований пищевода
B03.027.011	Комплекс исследований для диагностики злокачественных новообразований желудка
B03.027.012	Комплекс исследований для диагностики злокачественных новообразований толстой кишки
B03.027.013	Комплекс исследований для диагностики злокачественных новообразований прямой кишки
B03.027.014	Комплекс исследований для диагностики злокачественных новообразований забрюшинного пространства
B03.027.015	Комплекс исследований для диагностики злокачественных новообразований шейки матки
B03.027.016	Комплекс исследований для диагностики злокачественных новообразований эндометрия
B03.027.017	Комплекс исследований для диагностики злокачественных новообразований яичников
B03.027.018	Комплекс исследований для диагностики злокачественных новообразований почки
B03.027.019	Комплекс исследований для диагностики злокачественных новообразований мочевого пузыря
B03.027.020	Комплекс исследований для диагностики злокачественных новообразований предстательной железы
B03.027.024	Комплекс исследований для диагностики злокачественных новообразований слюнной железы
B03.027.025	Комплекс исследований для диагностики злокачественных новообразований тонкой кишки
B03.027.026	Комплекс исследований для диагностики злокачественных новообразований ануса и анального канала 
B03.027.027	Комплекс исследований для диагностики злокачественных новообразований поджелудочной железы
B03.027.028	Комплекс исследований для диагностики злокачественных новообразований печени
B03.027.029	Комплекс исследований для диагностики злокачественных новообразований желчного пузыря и желчевыводящих путей
B03.027.030	Комплекс исследований для диагностики злокачественных новообразований других и неточно обозначенных органов пищеварения
B03.027.031	Комплекс исследований для диагностики злокачественных новообразований сердца
B03.027.032	Комплекс исследований для диагностики злокачественных новообразований плевры
B03.027.033	Комплекс исследований для диагностики злокачественных новообразований вилочковой железы
B03.027.034	Комплекс исследований для диагностики злокачественных новообразований трахеи и бронхов
B03.027.035	Комплекс исследований для диагностики злокачественных новообразований надпочечника
B03.027.036	Комплекс исследований для диагностики злокачественных новообразований глаза
B03.027.037	Комплекс исследований для диагностики злокачественных новообразований мочеточника, других и неуточненных мочевых органов
B03.027.038	Комплекс исследований для диагностики злокачественных новообразований полового члена, других и неуточненных мужских половых органов
B03.027.039	Комплекс исследований для диагностики злокачественных новообразований вульвы и влагалища
B03.027.040	Комплекс исследований для диагностики злокачественных новообразований тела матки (кроме эндометрия)
B03.027.041	Комплекс исследований для диагностики злокачественных новообразований других и неуточненных женских половых органов 
B03.027.042	Комплекс исследований для диагностики злокачественных новообразований периферических нервов и вегетативной нервной системы
B03.027.043	Комплекс исследований для диагностики злокачественных новообразований других типов соединительной и мягких тканей
B03.027.044	Комплекс исследований для диагностики меланомы кожи
B03.027.045	Комплекс исследований для диагностики других злокачественных новообразований кожи
B03.027.046	Комплекс исследований для диагностики злокачественных новообразований костей и суставных хрящей конечностей
B03.027.047	Комплекс исследований для диагностики злокачественных новообразований костей и суставных хрящей других и неуточненных локализаций
B03.045.011	Эмиссионно-спектральный анализ (исследование) волос, ногтей и соскобов кожи с целью определения биогеохимических особенностей места проживания
B03.045.012	Эмиссионно-спектральный анализ (исследование) волос, ногтей и соскобов кожи с целью определения отравлений и заболеваний, связанных, в частности, с экологической обстановкой и профессиональными вредностями
B03.045.024.003	Судебно-химическая экспертиза (исследование) волос на наличие металлов и других токсикологически важных элементов (один объект исследования)
B03.045.024.004	Судебно-химическая экспертиза (исследование) ногтей на наличие металлов и других токсикологически важных элементов (один объект исследования) 
B03.045.035	Установление принадлежности биологических следов и объектов (крови, спермы, слюны, волос и других отчлененных частей тела, тканей и органов) конкретному лицу
B04.008.001	Диспансерный прием (осмотр, консультация) врача-дерматовенеролога
B04.008.002	Профилактический прием (осмотр, консультация) врача-дерматовенеролога
B05.008.001	Услуги по медицинской реабилитации пациента с заболеванием кожи, подкожно-жировой клетчатки
B05.027.004	Услуги по медицинской реабилитации пациента, перенесшего злокачественное новообразование лимфоидной и кроветворной ткани
